Name;Surname;SID;GPA;Grade;Credits;email;password;SFID;Major
Lizzette;Jovita;46455;2.48;4;131;ljovita@du.edu.tr;LJ46455;2;Chemical and Biological Engineering 
Lizzie;Joy;46456;2.66;2;43;ljoy@du.edu.tr;LJ46456;1;Economy
Lloyd;Joya;46457;3.04;4;118;ljoya@du.edu.tr;LJ46457;3;Law
Loan;Joyce;46458;1.5;3;83;ljoyce@du.edu.tr;LJ46458;0;Mathematics
Logan;Joycelyn;46459;1.13;2;68;ljoycelyn@du.edu.tr;LJ46459;2;Mechanical Engineering
Loida;Joye;46460;2.87;1;33;ljoye@du.edu.tr;LJ46460;1;Business Administration
Lois;Juan;46461;1.59;3;91;ljuan@du.edu.tr;LJ46461;1;Economy
Loise;Juana;46462;1.92;1;26;ljuana@du.edu.tr;LJ46462;1;International Relations
Lola;Juanita;46463;2.39;1;24;ljuanita@du.edu.tr;LJ46463;2;Chemical and Biological Engineering 
Lolita;Jude;46464;3.65;2;56;ljude@du.edu.tr;LJ46464;2;Chemical and Biological Engineering 
Loma;Judi;46465;3.32;2;47;ljudi@du.edu.tr;LJ46465;3;Law
Lon;Judie;46466;1.12;1;7;ljudie@du.edu.tr;LJ46466;0;Molecular Biology and Genetics
Lona;Judith;46467;3.19;4;112;ljudith@du.edu.tr;LJ46467;1;Economy
Londa;Judson;46468;1.16;3;76;ljudson@du.edu.tr;LJ46468;2;Electrical and Electronics Engineering
Long;Judy;46469;1.03;1;21;ljudy@du.edu.tr;LJ46469;3;Law
Loni;Jule;46470;2.14;2;66;ljule@du.edu.tr;LJ46470;0;Chemistry
Lonna;Julee;46471;1.11;2;58;ljulee@du.edu.tr;LJ46471;3;Law
Lonnie;Julene;46472;1.55;2;69;ljulene@du.edu.tr;LJ46472;0;Molecular Biology and Genetics
Lonny;Jules;46473;2.16;3;74;ljules@du.edu.tr;LJ46473;3;Law
Lora;Juli;46474;2.48;4;117;ljuli@du.edu.tr;LJ46474;4;History
Loraine;Julia;46475;2.91;2;69;ljulia@du.edu.tr;LJ46475;0;Mathematics
Loralee;Julian;46476;1.66;4;136;ljulian@du.edu.tr;LJ46476;0;Molecular Biology and Genetics
Lore;Juliana;46477;2.41;3;92;ljuliana@du.edu.tr;LJ46477;1;Business Administration
Lorean;Juliane;46478;1.49;2;39;ljuliane@du.edu.tr;LJ46478;3;Law
Loree;Juliann;46479;1.57;4;136;ljuliann@du.edu.tr;LJ46479;3;Law
Loreen;Julianna;46480;1.12;2;37;ljulianna@du.edu.tr;LJ46480;3;Law
Lorelei;Julianne;46481;2.05;1;5;ljulianne@du.edu.tr;LJ46481;3;Law
Loren;Julie;46482;3.8;4;107;ljulie@du.edu.tr;LJ46482;1;Business Administration
Lorena;Julieann;46483;3.56;2;47;ljulieann@du.edu.tr;LJ46483;1;International Relations
Lorene;Julienne;46484;1.82;3;98;ljulienne@du.edu.tr;LJ46484;1;International Relations
Lorenza;Juliet;46485;3.56;1;32;ljuliet@du.edu.tr;LJ46485;1;Business Administration
Lorenzo;Julieta;46486;1.12;1;8;ljulieta@du.edu.tr;LJ46486;4;Archaeology and History of Art
Loreta;Julietta;46487;3.14;4;117;ljulietta@du.edu.tr;LJ46487;2;Chemical and Biological Engineering 
Loretta;Juliette;46488;2.4;4;140;ljuliette@du.edu.tr;LJ46488;3;Law
Lorette;Julio;46489;3.49;2;50;ljulio@du.edu.tr;LJ46489;0;Molecular Biology and Genetics
Lori;Julissa;46490;2;2;41;ljulissa@du.edu.tr;LJ46490;3;Law
Loria;Julius;46491;1.33;3;91;ljulius@du.edu.tr;LJ46491;3;Law
Loriann;June;46492;3.19;2;65;ljune@du.edu.tr;LJ46492;1;International Relations
Lorie;Jung;46493;3.95;3;92;ljung@du.edu.tr;LJ46493;4;Psychology
Lorilee;Junie;46494;2.33;4;138;ljunie@du.edu.tr;LJ46494;0;Mathematics
Lorina;Junior;46495;2.27;4;115;ljunior@du.edu.tr;LJ46495;3;Law
Lorinda;Junita;46496;2.56;2;64;ljunita@du.edu.tr;LJ46496;2;Mechanical Engineering
Lorine;Junko;46497;1.34;2;56;ljunko@du.edu.tr;LJ46497;1;Business Administration
Loris;Justa;46498;2.96;3;75;ljusta@du.edu.tr;LJ46498;2;Computer Engineering
Lorita;Justin;46499;3.48;4;138;ljustin@du.edu.tr;LJ46499;3;Law
Lorna;Justina;46500;2.46;4;106;ljustina@du.edu.tr;LJ46500;1;Economy
Lorraine;Justine;46501;3.15;2;64;ljustine@du.edu.tr;LJ46501;1;International Relations
Lorretta;Jutta;46502;3.11;1;26;ljutta@du.edu.tr;LJ46502;1;Business Administration
Lorri;Ka;46503;2.29;3;103;lka@du.edu.tr;LK46503;1;International Relations
Lorriane;Kacey;46504;2.4;3;75;lkacey@du.edu.tr;LK46504;0;Physics
Lorrie;Kaci;46505;3.26;4;126;lkaci@du.edu.tr;LK46505;2;Industrial Engineering
Lorrine;Kacie;46506;3.22;3;104;lkacie@du.edu.tr;LK46506;2;Chemical and Biological Engineering 
Lory;Kacy;46507;1.01;1;26;lkacy@du.edu.tr;LK46507;0;Mathematics
Lottie;Kai;46508;1.75;1;11;lkai@du.edu.tr;LK46508;0;Chemistry
Lou;Kaila;46509;2.52;1;1;lkaila@du.edu.tr;LK46509;0;Mathematics
Louann;Kaitlin;46510;2.88;1;15;lkaitlin@du.edu.tr;LK46510;3;Law
Louanne;Kaitlyn;46511;2.5;1;33;lkaitlyn@du.edu.tr;LK46511;2;Industrial Engineering
Louella;Kala;46512;1.04;4;122;lkala@du.edu.tr;LK46512;3;Law
Louetta;Kaleigh;46513;2.84;3;74;lkaleigh@du.edu.tr;LK46513;2;Electrical and Electronics Engineering
Louie;Kaley;46514;3.79;4;115;lkaley@du.edu.tr;LK46514;0;Mathematics
Louis;Kali;46515;2.67;3;81;lkali@du.edu.tr;LK46515;3;Law
Louisa;Kallie;46516;1.92;4;106;lkallie@du.edu.tr;LK46516;4;Psychology
Louise;Kalyn;46517;2.22;3;96;lkalyn@du.edu.tr;LK46517;4;Sociology
Loura;Kam;46518;2.33;4;127;lkam@du.edu.tr;LK46518;2;Electrical and Electronics Engineering
Lourdes;Kamala;46519;1.76;1;24;lkamala@du.edu.tr;LK46519;4;History
Lourie;Kami;46520;3.07;4;130;lkami@du.edu.tr;LK46520;1;Business Administration
Louvenia;Kamilah;46521;1.11;4;125;lkamilah@du.edu.tr;LK46521;3;Law
Love;Kandace;46522;2.7;4;119;lkandace@du.edu.tr;LK46522;1;International Relations
Lovella;Kandi;46523;2.07;1;21;lkandi@du.edu.tr;LK46523;3;Law
Lovetta;Kandice;46524;2.28;3;104;lkandice@du.edu.tr;LK46524;4;Archaeology and History of Art
Lovie;Kandis;46525;1.2;3;100;lkandis@du.edu.tr;LK46525;2;Mechanical Engineering
Lowell;Kandra;46526;2.98;4;131;lkandra@du.edu.tr;LK46526;2;Chemical and Biological Engineering 
Loyce;Kandy;46527;3.53;1;3;lkandy@du.edu.tr;LK46527;4;Archaeology and History of Art
Loyd;Kanesha;46528;1.83;1;23;lkanesha@du.edu.tr;LK46528;3;Law
Lu;Kanisha;46529;3.63;2;54;lkanisha@du.edu.tr;LK46529;1;Economy
Luana;Kara;46530;1.93;4;124;lkara@du.edu.tr;LK46530;4;Comparative Literature
Luann;Karan;46531;2.55;1;10;lkaran@du.edu.tr;LK46531;4;Philosophy
Luanna;Kareem;46532;1.7;1;7;lkareem@du.edu.tr;LK46532;3;Law
Luanne;Kareen;46533;2.18;2;57;lkareen@du.edu.tr;LK46533;3;Law
Luba;Karen;46534;3.62;3;104;lkaren@du.edu.tr;LK46534;3;Law
Lucas;Karena;46535;1.46;2;65;lkarena@du.edu.tr;LK46535;3;Law
Luci;Karey;46536;2.04;4;131;lkarey@du.edu.tr;LK46536;3;Law
Lucia;Kari;46537;2.47;3;97;lkari@du.edu.tr;LK46537;0;Chemistry
Luciana;Karie;46538;2.29;3;78;lkarie@du.edu.tr;LK46538;0;Chemistry
Luciano;Karima;46539;3.17;2;36;lkarima@du.edu.tr;LK46539;1;Business Administration
Lucie;Karin;46540;2.7;4;140;lkarin@du.edu.tr;LK46540;1;Economy
Lucien;Karina;46541;2.65;2;64;lkarina@du.edu.tr;LK46541;2;Industrial Engineering
Lucienne;Karine;46542;1.66;1;20;lkarine@du.edu.tr;LK46542;3;Law
Lucila;Karisa;46543;3.51;4;113;lkarisa@du.edu.tr;LK46543;0;Molecular Biology and Genetics
Lucile;Karissa;46544;1.05;3;84;lkarissa@du.edu.tr;LK46544;2;Electrical and Electronics Engineering
Lucilla;Karl;46545;1.03;3;76;lkarl@du.edu.tr;LK46545;0;Molecular Biology and Genetics
Lucille;Karla;46546;3.95;2;69;lkarla@du.edu.tr;LK46546;1;Business Administration
Lucina;Karleen;46547;2.39;1;6;lkarleen@du.edu.tr;LK46547;4;Philosophy
Lucinda;Karlene;46548;2.52;2;43;lkarlene@du.edu.tr;LK46548;4;Comparative Literature
Lucio;Karly;46549;2.34;2;37;lkarly@du.edu.tr;LK46549;1;Business Administration
Lucius;Karlyn;46550;1.25;2;68;lkarlyn@du.edu.tr;LK46550;3;Law
Lucrecia;Karma;46551;3.46;3;96;lkarma@du.edu.tr;LK46551;1;International Relations
Lucretia;Karmen;46552;3.59;4;124;lkarmen@du.edu.tr;LK46552;0;Mathematics
Lucy;Karol;46553;1.28;2;39;lkarol@du.edu.tr;LK46553;0;Chemistry
Ludie;Karole;46554;1.27;1;8;lkarole@du.edu.tr;LK46554;0;Chemistry
Ludivina;Karoline;46555;1.04;3;86;lkaroline@du.edu.tr;LK46555;3;Law
Lue;Karolyn;46556;3.19;4;140;lkarolyn@du.edu.tr;LK46556;2;Electrical and Electronics Engineering
Luella;Karon;46557;2.06;1;3;lkaron@du.edu.tr;LK46557;1;International Relations
Luetta;Karren;46558;2.94;2;36;lkarren@du.edu.tr;LK46558;2;Mechanical Engineering
Luigi;Karri;46559;1.04;2;50;lkarri@du.edu.tr;LK46559;3;Law
Luis;Karrie;46560;3.29;1;14;lkarrie@du.edu.tr;LK46560;4;Archaeology and History of Art
Luisa;Karry;46561;3.73;1;12;lkarry@du.edu.tr;LK46561;2;Electrical and Electronics Engineering
Luise;Kary;46562;1.39;4;131;lkary@du.edu.tr;LK46562;4;Archaeology and History of Art
Luke;Karyl;46563;1.86;1;9;lkaryl@du.edu.tr;LK46563;3;Law
Lula;Karyn;46564;3.87;3;88;lkaryn@du.edu.tr;LK46564;4;Philosophy
Lulu;Kasandra;46565;1.08;1;19;lkasandra@du.edu.tr;LK46565;0;Molecular Biology and Genetics
Luna;Kasey;46566;3.77;3;84;lkasey@du.edu.tr;LK46566;3;Law
Lupe;Kasha;46567;1.31;4;123;lkasha@du.edu.tr;LK46567;4;Archaeology and History of Art
Lupita;Kasi;46568;3.02;3;75;lkasi@du.edu.tr;LK46568;1;Economy
Lura;Kasie;46569;2.04;3;72;lkasie@du.edu.tr;LK46569;0;Molecular Biology and Genetics
Lurlene;Kassandra;46570;2.24;1;3;lkassandra@du.edu.tr;LK46570;4;Sociology
Lurline;Kassie;46571;3.61;3;78;lkassie@du.edu.tr;LK46571;4;Sociology
Luther;Kate;46572;3.74;1;35;lkate@du.edu.tr;LK46572;4;Sociology
Luvenia;Katelin;46573;3.16;3;72;lkatelin@du.edu.tr;LK46573;3;Law
Luz;Katelyn;46574;1.74;1;23;lkatelyn@du.edu.tr;LK46574;2;Computer Engineering
Lyda;Katelynn;46575;1.43;4;111;lkatelynn@du.edu.tr;LK46575;1;Economy
Lydia;Katerine;46576;1.19;4;112;lkaterine@du.edu.tr;LK46576;4;History
Lyla;Kathaleen;46577;2.96;1;17;lkathaleen@du.edu.tr;LK46577;2;Mechanical Engineering
Lyle;Katharina;46578;3.74;3;96;lkatharina@du.edu.tr;LK46578;3;Law
Lyman;Katharine;46579;3.2;1;35;lkatharine@du.edu.tr;LK46579;3;Law
Lyn;Katharyn;46580;1.85;1;16;lkatharyn@du.edu.tr;LK46580;4;Media and Visual Arts
Lynda;Kathe;46581;2.41;1;25;lkathe@du.edu.tr;LK46581;3;Law
Lyndia;Katheleen;46582;1.01;2;41;lkatheleen@du.edu.tr;LK46582;3;Law
Lyndon;Katherin;46583;3.46;4;134;lkatherin@du.edu.tr;LK46583;1;Business Administration
Lyndsay;Katherina;46584;3.54;3;71;lkatherina@du.edu.tr;LK46584;1;Economy
Lyndsey;Katherine;46585;3.03;1;12;lkatherine@du.edu.tr;LK46585;0;Chemistry
Lynell;Kathern;46586;3.87;3;81;lkathern@du.edu.tr;LK46586;2;Computer Engineering
Lynelle;Katheryn;46587;3.34;4;110;lkatheryn@du.edu.tr;LK46587;0;Chemistry
Lynetta;Kathey;46588;1.28;1;27;lkathey@du.edu.tr;LK46588;4;History
Lynette;Kathi;46589;3.71;3;89;lkathi@du.edu.tr;LK46589;1;Business Administration
Lynn;Kathie;46590;2.79;3;100;lkathie@du.edu.tr;LK46590;3;Law
Lynna;Kathleen;46591;1.62;2;54;lkathleen@du.edu.tr;LK46591;4;Comparative Literature
Lynne;Kathlene;46592;3.17;4;109;lkathlene@du.edu.tr;LK46592;2;Computer Engineering
Lynnette;Kathline;46593;3.97;3;78;lkathline@du.edu.tr;LK46593;3;Law
Lynsey;Kathlyn;46594;2.6;1;7;lkathlyn@du.edu.tr;LK46594;3;Law
Lynwood;Kathrin;46595;1.71;2;46;lkathrin@du.edu.tr;LK46595;1;Economy
Ma;Kathrine;46596;3.74;2;53;mkathrine@du.edu.tr;MK46596;4;Comparative Literature
Mabel;Kathryn;46597;2.65;2;66;mkathryn@du.edu.tr;MK46597;2;Mechanical Engineering
Mabelle;Kathryne;46598;1.35;1;11;mkathryne@du.edu.tr;MK46598;4;Sociology
Mable;Kathy;46599;2.91;4;111;mkathy@du.edu.tr;MK46599;1;Economy
Mac;Kathyrn;46600;1.72;3;86;mkathyrn@du.edu.tr;MK46600;3;Law
Machelle;Kati;46601;3.87;4;136;mkati@du.edu.tr;MK46601;1;International Relations
Macie;Katia;46602;1.35;4;126;mkatia@du.edu.tr;MK46602;2;Industrial Engineering
Mack;Katie;46603;3.73;3;84;mkatie@du.edu.tr;MK46603;4;Sociology
Mackenzie;Katina;46604;2.13;3;78;mkatina@du.edu.tr;MK46604;0;Physics
Macy;Katlyn;46605;2.95;1;24;mkatlyn@du.edu.tr;MK46605;0;Molecular Biology and Genetics
Madalene;Katrice;46606;2.08;1;5;mkatrice@du.edu.tr;MK46606;3;Law
Madaline;Katrina;46607;1.45;1;23;mkatrina@du.edu.tr;MK46607;2;Mechanical Engineering
Madalyn;Kattie;46608;3.85;1;2;mkattie@du.edu.tr;MK46608;4;Archaeology and History of Art
Maddie;Katy;46609;2.4;2;37;mkaty@du.edu.tr;MK46609;3;Law
Madelaine;Kay;46610;2.16;4;125;mkay@du.edu.tr;MK46610;0;Mathematics
Madeleine;Kayce;46611;2.31;1;21;mkayce@du.edu.tr;MK46611;4;History
Madelene;Kaycee;46612;2.33;4;121;mkaycee@du.edu.tr;MK46612;3;Law
Madeline;Kaye;46613;3.6;2;40;mkaye@du.edu.tr;MK46613;1;Business Administration
Madelyn;Kayla;46614;1.81;4;113;mkayla@du.edu.tr;MK46614;1;Business Administration
Madge;Kaylee;46615;1.95;1;4;mkaylee@du.edu.tr;MK46615;3;Law
Madie;Kayleen;46616;3.74;4;134;mkayleen@du.edu.tr;MK46616;3;Law
Madison;Kayleigh;46617;1.39;4;122;mkayleigh@du.edu.tr;MK46617;3;Law
Madlyn;Kaylene;46618;1.01;4;112;mkaylene@du.edu.tr;MK46618;3;Law
Madonna;Kazuko;46619;1.51;2;55;mkazuko@du.edu.tr;MK46619;2;Industrial Engineering
Mae;Kecia;46620;1.29;4;131;mkecia@du.edu.tr;MK46620;1;International Relations
Maegan;Keeley;46621;3.81;3;77;mkeeley@du.edu.tr;MK46621;4;Media and Visual Arts
Mafalda;Keely;46622;1.34;3;74;mkeely@du.edu.tr;MK46622;1;Business Administration
Magali;Keena;46623;3.89;3;90;mkeena@du.edu.tr;MK46623;4;Archaeology and History of Art
Magaly;Keenan;46624;2.56;2;56;mkeenan@du.edu.tr;MK46624;1;Economy
Magan;Keesha;46625;2.79;3;83;mkeesha@du.edu.tr;MK46625;4;History
Magaret;Keiko;46626;1.45;3;75;mkeiko@du.edu.tr;MK46626;2;Mechanical Engineering
Magda;Keila;46627;1.47;3;103;mkeila@du.edu.tr;MK46627;1;Economy
Magdalen;Keira;46628;1.27;2;36;mkeira@du.edu.tr;MK46628;3;Law
Magdalena;Keisha;46629;3.26;2;48;mkeisha@du.edu.tr;MK46629;4;Comparative Literature
Magdalene;Keith;46630;1.15;3;78;mkeith@du.edu.tr;MK46630;2;Industrial Engineering
Magen;Keitha;46631;1.09;4;116;mkeitha@du.edu.tr;MK46631;0;Chemistry
Maggie;Keli;46632;3;3;101;mkeli@du.edu.tr;MK46632;2;Chemical and Biological Engineering 
Magnolia;Kelle;46633;1.02;1;1;mkelle@du.edu.tr;MK46633;1;Economy
Mahalia;Kellee;46634;3.46;1;10;mkellee@du.edu.tr;MK46634;1;International Relations
Mai;Kelley;46635;2.4;2;57;mkelley@du.edu.tr;MK46635;1;International Relations
Maia;Kelli;46636;3.92;2;60;mkelli@du.edu.tr;MK46636;3;Law
Maida;Kellie;46637;2.23;4;140;mkellie@du.edu.tr;MK46637;1;International Relations
Maile;Kelly;46638;1.63;4;130;mkelly@du.edu.tr;MK46638;3;Law
Maira;Kellye;46639;2.38;1;28;mkellye@du.edu.tr;MK46639;0;Chemistry
Maire;Kelsey;46640;1.35;1;9;mkelsey@du.edu.tr;MK46640;0;Mathematics
Maisha;Kelsi;46641;2.52;4;136;mkelsi@du.edu.tr;MK46641;3;Law
Maisie;Kelsie;46642;1.54;1;9;mkelsie@du.edu.tr;MK46642;1;International Relations
Major;Kelvin;46643;1.52;1;8;mkelvin@du.edu.tr;MK46643;2;Computer Engineering
Majorie;Kemberly;46644;3.92;1;5;mkemberly@du.edu.tr;MK46644;3;Law
Makeda;Ken;46645;1.23;4;114;mken@du.edu.tr;MK46645;3;Law
Malcolm;Kena;46646;2.63;4;131;mkena@du.edu.tr;MK46646;1;International Relations
Malcom;Kenda;46647;2.43;1;7;mkenda@du.edu.tr;MK46647;1;International Relations
Malena;Kendal;46648;1.58;2;51;mkendal@du.edu.tr;MK46648;1;Business Administration
Malia;Kendall;46649;2.28;4;110;mkendall@du.edu.tr;MK46649;1;Business Administration
Malik;Kendra;46650;2.7;3;98;mkendra@du.edu.tr;MK46650;4;Philosophy
Malika;Kendrick;46651;2.77;2;39;mkendrick@du.edu.tr;MK46651;3;Law
Malinda;Keneth;46652;2.7;3;94;mkeneth@du.edu.tr;MK46652;0;Molecular Biology and Genetics
Malisa;Kenia;46653;3.28;3;79;mkenia@du.edu.tr;MK46653;1;Economy
Malissa;Kenisha;46654;2.19;2;46;mkenisha@du.edu.tr;MK46654;0;Mathematics
Malka;Kenna;46655;3.44;2;44;mkenna@du.edu.tr;MK46655;1;Economy
Mallie;Kenneth;46656;3.52;1;34;mkenneth@du.edu.tr;MK46656;3;Law
Mallory;Kennith;46657;3.03;3;94;mkennith@du.edu.tr;MK46657;4;Philosophy
Malorie;Kenny;46658;2.58;4;138;mkenny@du.edu.tr;MK46658;4;Psychology
Malvina;Kent;46659;3;4;129;mkent@du.edu.tr;MK46659;3;Law
Mamie;Kenton;46660;2.1;1;20;mkenton@du.edu.tr;MK46660;0;Physics
Mammie;Kenya;46661;2.13;4;128;mkenya@du.edu.tr;MK46661;0;Chemistry
Man;Kenyatta;46662;3.73;1;4;mkenyatta@du.edu.tr;MK46662;1;Business Administration
Mana;Kenyetta;46663;3.3;3;93;mkenyetta@du.edu.tr;MK46663;1;Business Administration
Manda;Kera;46664;2.37;4;130;mkera@du.edu.tr;MK46664;2;Industrial Engineering
Mandi;Keren;46665;2.99;3;89;mkeren@du.edu.tr;MK46665;1;Economy
Mandie;Keri;46666;2.53;4;112;mkeri@du.edu.tr;MK46666;0;Molecular Biology and Genetics
Mandy;Kermit;46667;2.92;2;47;mkermit@du.edu.tr;MK46667;4;Media and Visual Arts
Manie;Kerri;46668;1.06;1;33;mkerri@du.edu.tr;MK46668;0;Mathematics
Manual;Kerrie;46669;3.32;2;44;mkerrie@du.edu.tr;MK46669;2;Industrial Engineering
Manuel;Kerry;46670;3.81;3;90;mkerry@du.edu.tr;MK46670;4;Archaeology and History of Art
Manuela;Kerstin;46671;3.92;1;6;mkerstin@du.edu.tr;MK46671;2;Computer Engineering
Many;Kesha;46672;2.37;2;49;mkesha@du.edu.tr;MK46672;4;History
Mao;Keshia;46673;2.01;3;99;mkeshia@du.edu.tr;MK46673;4;History
Maple;Keturah;46674;1.66;2;67;mketurah@du.edu.tr;MK46674;3;Law
Mara;Keva;46675;3.02;2;56;mkeva@du.edu.tr;MK46675;1;International Relations
Maragaret;Keven;46676;1.51;4;123;mkeven@du.edu.tr;MK46676;4;Comparative Literature
Maragret;Kevin;46677;2.87;3;84;mkevin@du.edu.tr;MK46677;3;Law
Maranda;Khadijah;46678;3.97;2;54;mkhadijah@du.edu.tr;MK46678;0;Chemistry
Marc;Khalilah;46679;1.51;4;109;mkhalilah@du.edu.tr;MK46679;4;Psychology
Marcel;Kia;46680;3.12;1;12;mkia@du.edu.tr;MK46680;3;Law
Marcela;Kiana;46681;2.16;4;123;mkiana@du.edu.tr;MK46681;2;Mechanical Engineering
Marcelene;Kiara;46682;1.12;4;117;mkiara@du.edu.tr;MK46682;2;Mechanical Engineering
Marcelina;Kiera;46683;3.59;3;95;mkiera@du.edu.tr;MK46683;1;Economy
Marceline;Kiersten;46684;1.32;4;112;mkiersten@du.edu.tr;MK46684;0;Physics
Marcelino;Kiesha;46685;2.99;4;124;mkiesha@du.edu.tr;MK46685;2;Chemical and Biological Engineering 
Marcell;Kieth;46686;1.96;1;23;mkieth@du.edu.tr;MK46686;0;Molecular Biology and Genetics
Marcella;Kiley;46687;1.77;1;18;mkiley@du.edu.tr;MK46687;2;Chemical and Biological Engineering 
Marcelle;Kim;46688;3.13;3;103;mkim@du.edu.tr;MK46688;3;Law
Marcellus;Kimber;46689;3.77;4;115;mkimber@du.edu.tr;MK46689;0;Molecular Biology and Genetics
Marcelo;Kimberely;46690;3.91;2;48;mkimberely@du.edu.tr;MK46690;1;International Relations
Marcene;Kimberlee;46691;2.99;3;71;mkimberlee@du.edu.tr;MK46691;4;Comparative Literature
Marchelle;Kimberley;46692;3.39;1;18;mkimberley@du.edu.tr;MK46692;2;Computer Engineering
Marci;Kimberli;46693;1.96;2;36;mkimberli@du.edu.tr;MK46693;2;Chemical and Biological Engineering 
Marcia;Kimberlie;46694;3.18;2;45;mkimberlie@du.edu.tr;MK46694;3;Law
Marcie;Kimberly;46695;2.85;1;27;mkimberly@du.edu.tr;MK46695;1;International Relations
Marco;Kimbery;46696;2.83;3;80;mkimbery@du.edu.tr;MK46696;2;Industrial Engineering
Marcos;Kimbra;46697;3.6;4;106;mkimbra@du.edu.tr;MK46697;0;Molecular Biology and Genetics
Marcus;Kimi;46698;2.23;2;67;mkimi@du.edu.tr;MK46698;3;Law
Marcy;Kimiko;46699;3.78;4;127;mkimiko@du.edu.tr;MK46699;2;Computer Engineering
Mardell;Kina;46700;1.88;1;13;mkina@du.edu.tr;MK46700;2;Mechanical Engineering
Maren;Kindra;46701;1.49;2;70;mkindra@du.edu.tr;MK46701;0;Mathematics
Marg;King;46702;3.27;3;87;mking@du.edu.tr;MK46702;2;Industrial Engineering
Margaret;Kip;46703;2.44;3;99;mkip@du.edu.tr;MK46703;0;Physics
Margareta;Kira;46704;2.71;3;73;mkira@du.edu.tr;MK46704;3;Law
Margarete;Kirby;46705;1.81;4;113;mkirby@du.edu.tr;MK46705;1;International Relations
Margarett;Kirk;46706;3.46;2;69;mkirk@du.edu.tr;MK46706;0;Mathematics
Margaretta;Kirsten;46707;3.88;3;98;mkirsten@du.edu.tr;MK46707;1;Economy
Margarette;Kirstie;46708;2.9;3;72;mkirstie@du.edu.tr;MK46708;0;Molecular Biology and Genetics
Margarita;Kirstin;46709;3.86;3;83;mkirstin@du.edu.tr;MK46709;1;Business Administration
Margarite;Kisha;46710;2.06;3;84;mkisha@du.edu.tr;MK46710;0;Physics
Margarito;Kit;46711;2.56;4;131;mkit@du.edu.tr;MK46711;1;International Relations
Margart;Kittie;46712;3.58;2;45;mkittie@du.edu.tr;MK46712;0;Chemistry
Marge;Kitty;46713;1.91;2;47;mkitty@du.edu.tr;MK46713;4;Philosophy
Margene;Kiyoko;46714;2.6;2;46;mkiyoko@du.edu.tr;MK46714;1;Economy
Margeret;Kizzie;46715;1.79;2;67;mkizzie@du.edu.tr;MK46715;1;International Relations
Margert;Kizzy;46716;2.6;4;125;mkizzy@du.edu.tr;MK46716;3;Law
Margery;Klara;46717;3.81;4;119;mklara@du.edu.tr;MK46717;2;Mechanical Engineering
Marget;Korey;46718;3.79;1;1;mkorey@du.edu.tr;MK46718;2;Industrial Engineering
Margherita;Kori;46719;1.72;4;110;mkori@du.edu.tr;MK46719;4;Comparative Literature
Margie;Kortney;46720;2.52;2;64;mkortney@du.edu.tr;MK46720;1;Economy
Margit;Kory;46721;1.26;4;124;mkory@du.edu.tr;MK46721;3;Law
Margo;Kourtney;46722;2.1;3;80;mkourtney@du.edu.tr;MK46722;2;Mechanical Engineering
Margorie;Kraig;46723;3.55;2;61;mkraig@du.edu.tr;MK46723;3;Law
Margot;Kris;46724;3.19;3;83;mkris@du.edu.tr;MK46724;2;Mechanical Engineering
Margret;Krishna;46725;1.56;3;93;mkrishna@du.edu.tr;MK46725;3;Law
Margrett;Krissy;46726;3.04;4;106;mkrissy@du.edu.tr;MK46726;1;Economy
Marguerita;Krista;46727;2.05;1;2;mkrista@du.edu.tr;MK46727;1;Business Administration
Marguerite;Kristal;46728;1.6;4;122;mkristal@du.edu.tr;MK46728;4;Psychology
Margurite;Kristan;46729;1.62;3;79;mkristan@du.edu.tr;MK46729;3;Law
Margy;Kristeen;46730;2.74;1;27;mkristeen@du.edu.tr;MK46730;2;Electrical and Electronics Engineering
Marhta;Kristel;46731;2.93;3;87;mkristel@du.edu.tr;MK46731;3;Law
Mari;Kristen;46732;3.85;2;66;mkristen@du.edu.tr;MK46732;3;Law
Maria;Kristi;46733;3.65;3;71;mkristi@du.edu.tr;MK46733;1;International Relations
Mariah;Kristian;46734;1.88;3;98;mkristian@du.edu.tr;MK46734;2;Chemical and Biological Engineering 
Mariam;Kristie;46735;1.53;4;131;mkristie@du.edu.tr;MK46735;3;Law
Marian;Kristin;46736;3.26;3;75;mkristin@du.edu.tr;MK46736;4;Archaeology and History of Art
Mariana;Kristina;46737;3.41;2;61;mkristina@du.edu.tr;MK46737;1;Business Administration
Marianela;Kristine;46738;3.41;2;68;mkristine@du.edu.tr;MK46738;2;Chemical and Biological Engineering 
Mariann;Kristle;46739;1.83;2;54;mkristle@du.edu.tr;MK46739;2;Computer Engineering
Marianna;Kristofer;46740;2.75;2;66;mkristofer@du.edu.tr;MK46740;2;Industrial Engineering
Marianne;Kristopher;46741;2.5;3;72;mkristopher@du.edu.tr;MK46741;0;Mathematics
Mariano;Kristy;46742;3.38;1;6;mkristy@du.edu.tr;MK46742;4;History
Maribel;Kristyn;46743;2.3;3;102;mkristyn@du.edu.tr;MK46743;2;Computer Engineering
Maribeth;Krysta;46744;1.14;1;35;mkrysta@du.edu.tr;MK46744;2;Chemical and Biological Engineering 
Marica;Krystal;46745;2.06;1;14;mkrystal@du.edu.tr;MK46745;4;History
Maricela;Krysten;46746;2.38;3;98;mkrysten@du.edu.tr;MK46746;1;Business Administration
